name,RA,DEC,Period,T1,T1error,incl,inclerror,q,qerror,f,ferror,t2t1,t2t1error,l3,l3error,r1,r1error,r2,r2error,l2/l1,l2/l1error,R2
TIC 22017780,195.818372171496,36.6168459153686,0.384336416418682,6070.67263453959,94.10855503401646,69.16048176783744,0.0444674038183179,1.284555136336834,0.0099072717702658,0.1886136428018875,0.0039080242306295,0.9857655027349936,0.0008928533286274,0.0,0.0,0.3749011891761342,0.0003502972672213,0.4186496114581844,0.0009878947863816,1.1898568379350791,0.0127837186624377,0.9981957525010976
TIC 250957384,337.79824113528,-7.08263633194562,0.3395643458751458,6186.09096031174,89.12651079602124,57.04205953012276,0.3388567315796204,0.1792047786762961,0.013893005689633,0.1443960950681801,0.0212247072731817,1.000237894185812,0.0019692793180853,0.0,0.0,0.5385363051928086,0.0054520431937076,0.2499116162214876,0.0066173823269119,0.2142708086111128,0.0170517692836163,0.9988385270228952
TIC 260411041,152.638470476669,-43.3600673378391,0.4028673179948017,7068.397326408081,90.85580117447816,81.50303977933989,0.4966937060468029,0.1229153458274863,0.0013468125701926,0.5984277919808149,0.030261061574246,0.9970834035329276,0.0018702739720509,0.0,0.0,0.5836154314167944,0.0002925957955173,0.2422365745015949,0.0021162041639924,0.1653691791745801,0.0035086757177223,0.9974288940415302
TIC 284890361,260.43628244745,54.5592137768817,0.3363116248512028,6027.732474399794,141.81888958083098,76.06335489959207,0.4533015761295439,2.913321782049362,0.1286406238591686,0.323350404635768,0.012437147467654,0.9696987968514714,0.0016264119339617,0.0,0.0,0.3118973576662431,0.0030072681806319,0.4951639216713012,0.0042564524518495,2.306574680747598,0.106328541800855,0.9968404180252404
TIC 74073423,83.092820620346,25.3521085914519,0.3074674226292251,5862.155995106707,15.596539727860009,72.59787894324606,0.2287212801212795,4.047595646284814,0.0968744678502815,0.1409965839903808,0.0080202911379863,0.9048277875902162,0.00081293027158,0.0,0.0,0.2736697331535662,0.0013902263743173,0.511864477042852,0.0023994517545122,2.439680035711308,0.0601401455931738,0.9973676238706698
TIC 164776925,27.3903844601732,-19.6247922700603,0.3407975931253377,5790.757691540383,3.8841097347819016,76.32184230395475,0.0329253719955202,1.3339277127381937,0.0224369284384626,0.0169059690715764,4.264360004548572e-05,0.9675121862275256,0.0005257325093894,0.0,0.0,0.3562064559933156,0.0014522657908684,0.4069207930558431,0.0015008860852997,1.1602155678591477,0.0204805218851849,0.9942093307444948
TIC 257073305,116.890945984059,4.91412475101648,0.6550017801462684,7062.292939123795,137.86534970105163,52.006116127796986,0.8533508442542714,4.230850452644937,0.585989575766293,0.5711912415576251,0.0345805680333384,0.8743652856067341,0.0053054600690654,0.4242395045858513,0.0456459902607017,0.2948921923797377,0.0103028111869513,0.5371291858666895,0.0116219863182973,2.245142320836984,0.3219510038841873,0.99928479655165
TIC 2940839,81.968332814127,34.7828437092876,1.8125417003256985,8368.259190604866,118.2160176250361,85.0082582309098,0.8901320102858679,1.685216678118639,0.0217678683263301,0.061160070377231,0.0077561118256478,0.894986432537908,0.0025052987085911,0.5164496214981207,0.00613895753807,0.3397779331613074,0.0004802669248897,0.4311963847462002,0.0017344431837461,1.2136788226927937,0.0301326029700825,0.9980057659793068
TIC 314459000,319.121305930235,55.3861732117946,0.8586685081033207,6014.063540184913,96.5119150594897,79.17311105100401,0.2850760476854175,0.1746636147246326,0.0013281456625506,0.6066186489314568,0.0147305064250403,1.0426046374246865,0.0011779040296431,0.0,0.0,0.5598886488415362,0.0001138057634082,0.2707572348508846,0.0013986989504937,0.261024065116034,0.0022123784675636,0.996930994856266
TIC 355601553,357.689272690949,-59.5403018892459,0.4296218180567798,6517.467533066522,123.8565127448888,46.57563986542337,1.400964677770734,1.2546629036082937,0.27160350551218,0.5138012173433757,0.0912378275004508,0.8529037551110812,0.0214487870002488,0.8312056667493302,0.0137910713741678,0.4089852773056706,0.0129802808747432,0.4479693973555378,0.0246145295187688,0.7071800901030018,0.1971628414762991,0.997144668513858
TIC 302125867,307.319251204053,-29.9353562074214,0.389668017362611,6540.176876644561,135.77962728780648,65.28825162918073,0.4080355013705183,3.3579106232596763,0.3254794915650543,0.323798498409226,0.0290632417245945,0.9742451839873316,0.0024249800972999,0.0,0.0,0.2996961059078705,0.0064239228105661,0.5063856093122159,0.0093188517767106,2.666545221878082,0.2354103771560165,0.9989639638178384
TIC 5795305,348.750394977245,-15.0467727925372,0.37369273745102,6252.8298451818,108.2708871129228,60.62174851078883,0.1992265095069706,0.276516490477227,0.0073809517459518,0.2158716891752612,0.0097883906260307,0.9511032097946824,0.0023420024981733,0.0,0.0,0.5063826341778985,0.0016647997537635,0.2868934620476984,0.002741311298812,0.2703723402294441,0.0097160119133879,0.9959567713037312
TIC 89428764,323.038979332918,-34.7142719093105,0.3765180341983482,6715.833487915888,30.060908539345643,76.1018658689907,0.1256002646707338,0.139937149827882,0.0005912144337676,0.2873687045806831,0.0102371641496135,0.9890748224843908,0.0007951404400068,0.0,0.0,0.5634362167634415,4.4735488297309445e-05,0.2386299442955149,0.0007407748938531,0.1713299625583408,0.0017718587537235,0.9992306283773924
TIC 204327008,347.098961766248,-19.7039030087243,0.3230353987281632,5589.882867425578,130.54114581816623,88.0347335882125,2.056726165871739,2.141293029432328,0.0972881538121515,0.2549450917420326,0.0287506091732979,0.9179300176302064,0.0037304665490124,0.7952537497618987,0.0042337731314249,0.334114060262707,0.0018451928904192,0.4659208210548285,0.0057644893294618,1.4155718846496683,0.0907912390554133,0.9918756716543216
TIC 431338625,344.110857,52.131725,0.5998004790300624,6457.340620575594,119.15026643110198,86.22318294077009,0.5234655549919565,0.5018315237742597,0.00574238214862,0.7380980584339684,0.0146010181799479,1.0251957810303711,0.0014955810727698,0.0,0.0,0.498775855120283,0.0005750992818147,0.3821815630877979,0.0026510257580572,0.6169718135757486,0.0116460318219848,0.9981869188040176
TIC 13070701,75.8899830233709,-25.3654912433966,0.4140228090737891,7363.824271497207,42.05652075195105,78.28602113695975,0.3430457212717075,0.1083413098508959,0.0009048114062059,0.408463009605458,0.0387310937962296,0.9851461647924872,0.0015545466772523,0.0,0.0,0.5862304917545239,0.0005935462314452,0.2254412767581022,0.0020487560744631,0.1391506302417472,0.0027739754017863,0.9990764655991544
TIC 167719897,103.282752,-65.701781,0.5130761066422199,7826.488087199533,132.99578324229896,47.86280230817666,0.9957411259180344,7.093481184088756,1.4697948309664226,0.4176980276763458,0.1110174498691114,0.8468560338530968,0.0178608291436568,0.0,0.0,0.2448175121124735,0.0108350926344516,0.5675909798813867,0.0194719316094863,3.4368708858142205,0.8002876323060228,0.9925902820616982
TIC 272176884,296.016412506254,43.4367517624345,0.8366149901417096,6513.8427448427,139.4582739535499,78.50075987830212,0.7560870908826822,1.9363146962707989,0.2780732908238413,0.0845876889552748,0.0128575073062177,0.954474071127248,0.0026194334412756,0.0,0.0,0.3297755726368505,0.0113016418184686,0.4451309447922187,0.0135666803736134,1.5704831179397378,0.2204565543036327,0.9987055539332614
TIC 349294422,52.0623043318324,30.0219895693321,0.3103237606677373,5471.012029963796,135.41570276457242,41.66658168072816,1.1453822469948265,2.101477822886649,0.267639306979635,0.6933811247849442,0.1806830246451891,0.9269793499502378,0.0103623484185056,0.3843102765417749,0.0719530886569389,0.3722795837555984,0.0030473918492009,0.4982628893631783,0.0229799048640533,1.3678873476977973,0.1867260540116995,0.9925658929772836
TIC 69838619,337.814209180223,-20.5424261020611,0.3832468571168927,7015.423299685893,133.6996259735782,88.65264789718913,0.8917612137468578,0.1097969316323207,0.0016797115679697,0.6180850183414536,0.036217939846899,1.0096121613539784,0.0028363220898777,0.0,0.0,0.5918487359202051,0.0001302658344887,0.2345270755475215,0.0025829373071913,0.1562466261598442,0.0043327382476846,0.9983041023327104
TIC 125958765,256.896468,-46.67967,0.6168678400573765,7273.457856999569,131.7575033729198,40.93529985127445,0.3768783880110452,0.2885510365547817,0.0291006077314409,0.2212911279175806,0.029627034407325,0.8279178902647216,0.0170043088564321,0.5414113662532646,0.0148335999871496,0.5031846915240619,0.0066659004217784,0.2906762869755572,0.010050154116308,0.1837614985571237,0.0317225039248532,0.9971460384662252
TIC 100735916,311.068706693815,-53.8445375793222,0.4052200302821398,6748.105283537029,139.32549189533714,54.31144252615738,0.4551863687838936,0.3189602389054256,0.0441039483315952,0.2420318841402778,0.044274733302032,0.9649512290161976,0.0064297312146733,0.0,0.0,0.496166501624844,0.0087663921618123,0.3002492950193526,0.0144574726534575,0.3246979281333511,0.0491682732076778,0.9993755883047798
TIC 107011293,162.011954278325,-39.1185376907255,0.9464775271867698,7236.248684459761,75.82099719822845,57.68658573880836,1.0387601026680175,0.1529225368896115,0.0317205662078865,0.048805420166211,0.0159480260239324,0.8726730383964014,0.0132693231693824,0.0,0.0,0.5478191111251627,0.0166502919111693,0.2344505757512334,0.0148338740003653,0.1210438311482578,0.0286051249351898,0.9949237894126208
TIC 115906237,84.5831762769608,32.7771540707155,0.3444873918322515,5954.845818116205,74.14161589028338,80.61222829172256,0.4681198347091542,0.1265892090569162,0.0009023139342269,0.4158160813596133,0.0140723613775735,1.0190671249693637,0.0019087015060267,0.0,0.0,0.5753271156233024,3.540448579464339e-05,0.2368086082281858,0.0010996131337413,0.1776062364368607,0.0024316317192863,0.9959609774460452
TIC 141606986,88.7529558837058,-72.6933413656716,0.3436842861903714,5779.60354449307,38.98726480820418,85.54135835185356,0.2027959616814051,2.020396827883985,0.0105064715997087,0.0865226745831627,0.0068403115422434,0.9306762121088292,0.0009207659475049,0.0,0.0,0.3263216738298444,7.868741397937251e-05,0.4489826742816615,0.0009399778134978,1.461175112213546,0.0152326414570155,0.9983210899258952
TIC 156380098,159.886355,15.331026,0.3453822354287799,5651.163844951772,133.9937912226392,49.67921650020507,0.291082142469844,2.7948848273843687,0.1834061931616772,0.3185322263466753,0.017583670046892,0.8934861413679729,0.0037843450614459,0.0,0.0,0.3151949017488233,0.0045429700960589,0.4915838879187165,0.0063114042492211,1.6017810020082994,0.1358020980395137,0.9967544473008788
TIC 185223458,173.955657779088,-6.42914868309934,0.2772790088292192,5107.3739562183055,61.61021991917759,77.50331919251197,0.1480819292308999,3.983872380928009,0.0316613127125213,0.0545124347621033,0.003143359438028,0.9432271957862202,0.001139383996591,0.0,0.0,0.2700163597882891,0.0004184060681013,0.5062568418123425,0.000839629536065,2.731604733626604,0.042449044603219,0.9990638382164416
TIC 30028394,43.4475670663229,-13.1289827780324,0.4574569225621047,6151.833397636702,130.62533124691274,58.77810516181022,0.2235962948791858,0.8163755243332933,0.1040909441010025,0.2195971042666963,0.0176325301659885,0.969747981442432,0.0041383754404574,0.0,0.0,0.4175955998561057,0.0087608222616611,0.3821934504022219,0.0136163732094455,0.7549733063189548,0.0987767276671327,0.9958647464450336
TIC 410155126,352.947813278898,-69.6871824341022,0.7271991474828212,7942.765035465235,108.35405560824452,59.65990352281003,0.5436667414564506,0.0122547987038298,0.0002752383155115,0.7173755266928568,0.0380159684154007,0.9914804221485388,0.0070837501628184,0.0,0.0,0.7139336587472613,0.0006817814966433,0.1155385698424151,0.0012817442009612,0.0249757994395052,0.0010188018305917,0.991922112581491
TIC 420134346,291.288463113205,75.5494379564461,0.6011210792197583,6695.826072681338,127.76547631600056,75.45589656057753,0.3148320659222015,0.2159539348956825,0.0051001454306835,0.2638971874151298,0.0231821933347821,1.0015015128607605,0.0029113343401784,0.0,0.0,0.5287406371651034,0.0007953697696376,0.2699789464086545,0.0030872236006228,0.260269920568194,0.0080843358248074,0.9968101182842588
TIC 81583239,106.835756873175,-23.440397891989,0.5488234111830773,7682.003919450541,137.69542136230834,46.54998180225939,0.9056610034589068,5.9436920866130265,1.177848649697938,0.426947037836365,0.0732093817519877,0.8044847070820066,0.0165080331523493,0.0,0.0,0.2587573524770717,0.0121758530748269,0.5549884097812429,0.0178628406201704,2.4637457888596472,0.5882428893511688,0.9931998651575262
TIC 121213501,287.340886655732,38.3256743708327,0.4736273393031925,6475.2411672393,117.93316051909964,79.20320207798873,0.4254732217751072,0.2270072066854219,0.0045070301615159,0.6618945976871475,0.0352923288878763,1.002356429410859,0.0041345482126795,0.0,0.0,0.5446299007966781,0.0004932295282162,0.2967615453357424,0.0039591510905526,0.2879018623646436,0.0106140247948814,0.9985271767616892
TIC 158173344,286.057197357046,45.9493540819728,0.8940815906100629,7196.211227112043,142.53767940963175,63.63767104782415,0.7942935668271583,0.3396051742948275,0.0859386666033273,0.1101385945388599,0.0342973721865249,0.94520185255833,0.0048379799094872,0.0,0.0,0.4831898819815058,0.0201966545391847,0.2968650251037342,0.022911013881185,0.3185286762718028,0.0800126476268349,0.9989748957905582
TIC 158565141,222.365228589398,57.2986344852309,0.2752116384402826,5137.425967853192,121.952987871518,62.1375820064664,0.0790204057046989,1.8610207766219085,0.1332556049875564,0.0519092952806752,0.0049899319669713,0.9138965299639172,0.0022116263104853,0.0,0.0,0.3306055660174785,0.0056664730833122,0.43926120358113,0.0067128142943671,1.192381929830888,0.105168491964768,0.9983728580448452
TIC 198457457,261.834402442489,56.3749758400075,0.4031919481049151,6997.891422272458,122.64334611693856,55.11826572787922,0.1924800303891921,0.9624366571587544,0.0918944918385661,0.1197937626229295,0.0064283841227288,0.9130247642095796,0.004301302949473,0.0,0.0,0.3945697019785772,0.0076489580098984,0.3878564234326875,0.0091450391172377,0.7300602025082693,0.076176026945671,0.9985300926820768
TIC 257002707,223.932512841357,76.3065822337431,0.376972721243997,6569.674209277888,126.89956739320064,45.8140943328896,0.5875126986972057,0.2773187077680251,0.0181283495534155,0.6667997305701732,0.0939878511734739,1.00030715132003,0.0055484439857493,0.6476142370817696,0.026967302962051,0.53147217809134,0.0011742311634578,0.3157180613649353,0.0126527022656446,0.3422208639639905,0.030292556412573,0.999319195670425
TIC 398985393,192.718452,-19.317329,0.4391768012740821,5864.483734089024,113.99071685872644,47.44052675741917,0.1822402999337646,3.0854615089812487,0.1547535885407891,0.1783773989235389,0.0111944395227921,0.8605838069396303,0.0023855827551654,0.0,0.0,0.297474791966238,0.0033925543661293,0.4911401922797028,0.0048505172573227,1.5632435460922407,0.1070760950433654,0.9957965913936252
TIC 408242182,63.1246819944759,32.6395553286992,0.6199275657997955,5233.917988768326,102.47090006697772,43.254164221841805,0.3868650596313333,5.636393134623395,0.3541982686933069,0.1446599307618369,0.0258098384455531,0.8813830515897746,0.0094610086646485,0.0,0.0,0.249202414487931,0.0032965234559268,0.5393616425070731,0.0061628616074023,2.7154185931789177,0.3166832309283085,0.9915375064722556
TIC 417052182,304.211738354404,41.9614600101028,0.3132936952014209,6012.187785008422,106.15580100257148,88.0588914796274,1.9111741033126912,0.1182165881589721,0.0020176655429388,0.5096649315473502,0.0471255701428901,0.9816506410097948,0.0027079440816236,0.0,0.0,0.5833132006950142,0.0003643492025142,0.2356454412695601,0.0031632575827233,0.1499087880421242,0.004594730320139,0.9951456687811306
TIC 452819172,73.181323128138,3.21087178347104,0.4120055245493264,7396.808835197895,131.51842388977022,73.31244360642725,0.3096360940029963,0.1469939717441549,0.0019722873311167,0.1770033844110483,0.0108556012320873,0.9436495671761548,0.0027635927602286,0.0,0.0,0.55566298495272,0.0006642500215179,0.2373418203607467,0.0014083391805159,0.1537162559481267,0.0040325167834232,0.9990515576926726
TIC 91606450,88.5214093369412,15.8794873786928,0.7632296328358671,6506.525316008164,118.8169107993576,52.10377187889562,0.4692655524435046,0.1326341870038077,0.0138570028370894,0.1511789900974997,0.0473328014173333,0.9517987181106132,0.0050851127243446,0.0,0.0,0.5628396947257005,0.0066121237876768,0.2291902145684076,0.0090207502911729,0.1404826362443404,0.0166902892069836,0.9983023285850732
TIC 388179896,51.897971335331,-72.8486546598442,0.3100449475166393,5333.674345454879,147.8786160053177,80.15659357137261,0.1459310115870049,2.4672684196494448,0.028841795872847,0.0563555884733046,0.0097820151047954,0.9127513589715984,0.0030719605314821,0.0,0.0,0.307565021835725,0.0002705925169634,0.4644918235062482,0.0016547190032928,1.568480009198643,0.0618651865585511,0.9968053053722216
TIC 41232835,91.980475,-66.360294,0.2393426002674812,5107.032827729805,30.37037795804296,59.12580718916653,0.1337067486133297,4.090460792912412,0.2147865327712304,0.8864011860744554,0.0286756041398043,0.8413620304217377,0.0027326829736852,0.0,0.0,0.3186972066890359,0.0032243978604732,0.5521544660274607,0.0047442946529477,1.417168792819114,0.0849779583542637,0.996216618859317
TIC 115419820,252.380167951112,47.1080015946668,0.8783272064865381,7435.67085593968,100.0637268089895,69.93374674759797,0.3375865251764515,0.2326737623151046,0.0104005929428586,0.2259258590825422,0.0142110979197441,0.970676362811423,0.0020013113164469,0.0,0.0,0.5209569348068441,0.0029305189487818,0.2737473235373464,0.0042871009386125,0.251837475619279,0.0122564879163891,0.9940658859515952
TIC 143058907,167.877295754618,-8.26135904558221,0.6002711400242018,7462.149776572184,79.74704783999283,82.89426939234215,0.7322499765666607,0.0870427044904757,0.0011539034293853,0.3832003091693661,0.0350478317141069,0.9189048974105308,0.002216741803446,0.0,0.0,0.6008785402523573,3.666797749324324e-06,0.2097788318313607,0.002035161181192,0.0944733984653469,0.002566396194598,0.9926438469468968
TIC 193322682,178.131187481818,-15.9506642435022,0.3336918930515776,5911.287498716083,62.15749755998507,54.53282706111771,0.1496100317473037,2.723734765968404,0.1290171565130247,0.0832063433271424,0.0061991788593129,0.9061191761943328,0.0025823342926059,0.0,0.0,0.3013811516069935,0.0034160258492605,0.4748316908913141,0.0045054939203854,1.7429710571441954,0.1012109659466962,0.9966600786240792
TIC 233904049,304.745613024724,56.6053399879014,0.311230062632255,5727.698250032889,102.3408389171057,89.62878449211202,0.5425065967966708,2.1866788793623977,0.0086365140214421,0.0805520496396592,0.006501760834585,0.948477472916116,0.0010939635673028,0.0,0.0,0.3192345748226686,0.0001470926600139,0.4554811397488498,0.0007890501314678,1.6831332475041303,0.0178214420468488,0.9993814282850808
TIC 27073513,294.169387085721,50.8570743754212,0.6675115738769389,6966.432436882105,134.81206466146057,74.04887387418934,0.7320228445110871,0.0775187193579965,0.0023176931818075,0.7123765956785643,0.0881711036514302,1.0325295862576347,0.0052743262725605,0.0,0.0,0.61698681620017,0.0003553697283217,0.212904709496405,0.0050211992557904,0.1257519596023603,0.0065358688469346,0.9982139242116872
TIC 41533230,93.77948,-71.57012,1.4188075891149683,5948.256920845613,99.99678759732116,52.9750666413673,1.5410319754093538,0.1235275537754949,0.0276918588619023,0.4283993518236704,0.0947726340933101,0.9038254820194416,0.0152617011936492,0.0,0.0,0.5775119577704599,0.0131193610856949,0.2355489059624603,0.0202806165499163,0.1137946610768092,0.0317242113916095,0.9950947363467224
TIC 447236438,250.781461487382,-61.0950121483997,0.6069931195501643,7165.61595006611,127.51664193549864,55.15505927139415,0.4799236720492672,4.8393461169244745,0.5253059927142969,0.5904372205254302,0.0643283648762184,0.9113859180040432,0.0053114155253767,0.0,0.0,0.2842200926977997,0.0058204450474611,0.5475006513094476,0.0107017730751289,2.8916972675740933,0.3032185846956936,0.9981732960683096
TIC 220654235,245.623948484988,-57.5216408277256,0.4790156398338848,5633.263500323225,138.33021116297198,87.08876527172461,2.5566310855110377,3.5029438943226907,0.1939721457652117,0.5764811901814381,0.0833160666018464,0.8320551642844247,0.0078963761011749,0.0,0.0,0.3123506524990768,0.000437315338285,0.5241712440535341,0.0087841892359371,1.3715599412429336,0.1463744593877752,0.9917867113925332
TIC 123038007,279.117159371477,45.9397712129874,0.4227317193401358,7190.889829980183,125.33492316683756,87.14472167710805,1.3660904491769692,0.1503008033125827,0.0023587472839763,0.6386813589627474,0.0391209293067731,0.9960193063767312,0.0019606649742798,0.0,0.0,0.5714692692877579,0.0004800624789342,0.2599310894194618,0.0031580322308495,0.1986679866871438,0.0052770730431487,0.9986305856993524
TIC 140757590,74.281108,-72.131945,0.4184839922791045,6282.968554067989,121.11730146547852,87.90299276225147,1.2123061438379468,0.1945026567210582,0.0018277862557166,0.6250050427156856,0.0190176248571906,1.0065084268203253,0.0016419089967864,0.0,0.0,0.5533201549467273,0.0002421571759616,0.2809040755449351,0.0018637043393901,0.2549394257696515,0.0043878451677897,0.998513807825194
TIC 144500485,84.426701047563,-41.0232765562357,0.5687642615201655,6381.938314176313,97.54569238796282,73.64688324717646,0.3805367016349009,0.0880980883277325,0.0012053999736989,0.0816381234493941,0.0208520899288161,0.9066864545166928,0.0037215954814954,0.0,0.0,0.5921660132041787,0.0004872623517831,0.2005614822299096,0.0015063715422982,0.0829153779833623,0.0028736301450058,0.9920003420314076
TIC 152362660,65.2618296721702,-26.4909872773983,0.395988976969341,6321.18460966808,111.14073678104342,65.63374589776583,0.2744175006496085,0.3524780334038966,0.0256700128345868,0.2500256211558032,0.0168328792624037,1.0088192793548858,0.0017389867653817,0.0,0.0,0.4885018503033382,0.0049023440049802,0.3092127500271743,0.0073551745064046,0.4087191717548684,0.0300214358428564,0.9956795202433404
TIC 241393039,24.3884912813255,-2.14021258415641,0.3713841776314693,5894.062333673444,121.54193332525334,85.75352767395624,0.200745341545494,2.3979365441303075,0.010936082272708,0.1635271959573882,0.0075057388045028,0.9577139306127948,0.000964187561346,0.0,0.0,0.3174898973657762,0.0001509665628463,0.4689989247812619,0.0008835811349404,1.88723341136472,0.0178936315300284,0.997391653348463
TIC 384355530,136.148503151924,-54.0164383513007,0.9607191804821404,5975.889129973552,102.18054259311072,88.36975525584685,1.8561881361375023,0.1682427316130157,0.0101052096905066,0.6936627924540079,0.1139881669404235,0.7586707259305333,0.0143232401718431,0.0,0.0,0.5661717343249008,0.0008984136581264,0.2721044560105459,0.0111144901797415,0.073748278050086,0.0137645128111616,0.9905015678392294
TIC 33004581,88.0350671541848,-27.7127763262326,0.621562385846963,7887.275226615813,137.7224152201423,56.930633963034296,0.8104215744112608,5.034629332469117,1.0248317762255963,0.7883986105328566,0.1162818480593149,0.9075736546445852,0.0066999595570894,0.0,0.0,0.2921633880146587,0.0120540561800065,0.5597210258020999,0.0188389562508832,2.944822304407898,0.5386138040108088,0.9967332704876464
TIC 332918217,84.873237,-8.14874,0.44424335271625,6073.895316118629,73.39715077960817,71.67074156444211,0.2181126533593302,0.18364429111371,0.0026365746184039,0.1730958233586745,0.0072980029212127,0.9928510156595158,0.0009415145119804,0.0,0.0,0.5377343844899283,0.0008568407838197,0.2530783565008918,0.0014069232490813,0.2152436661646621,0.0038639771885496,0.9992188519394491
TIC 43864479,77.8921422106,-10.5732582667157,0.5946813188961294,6059.643671151802,122.31211556965772,81.6765270474717,0.3175000490559859,0.1791192038397787,0.0015018355137875,0.4373596206926318,0.02138181588896,1.007093055941442,0.001421191558362,0.0,0.0,0.5508093728961952,0.000296447436519,0.2642096711275141,0.0017394717905425,0.2300836700687404,0.0038955593610343,0.9987838220898572
TIC 9845586,48.2165079732741,-7.73892877569131,0.359933873951261,5447.158383266781,133.09046373291318,84.51691715319366,0.4522644344721227,1.5085464366072434,0.0702360094367191,0.0810129903024797,0.0097420850208152,0.9784961040635228,0.0018698385882911,0.0,0.0,0.3510012874624985,0.0032469021252277,0.423069301487066,0.00485039805598,1.3393406701546475,0.0703468179235662,0.9983644692652512
TIC 117978580,71.7458763874622,-14.6231378122174,0.5277910793999661,7337.774210592672,120.2020209567254,79.90580987391323,0.3485345998191247,0.3284255710106272,0.0039555452538243,0.3045178096812895,0.0202002694394765,0.9865627795507624,0.0020419279725127,0.0,0.0,0.4975120746335442,0.0002568794147375,0.306812149388425,0.0023734469511455,0.3611180357867927,0.0071838668420935,0.997165421227081
TIC 12921082,305.089155639987,38.6999135068018,1.774144031152883,5038.390095624979,118.424929208212,42.463153794217256,1.9264193957045952,1.1919027775496986,0.2409577658958965,0.2190059996103006,0.0367573500082575,0.8738198834486028,0.0146507431745414,0.7215786108474964,0.0207907894913872,0.3846909609978576,0.0153629253865279,0.4153271299310091,0.0203388435886286,0.6288589922356963,0.1724354522682251,0.995597449180189
TIC 169814134,297.640081879793,40.2360845749596,0.7071355287968296,6365.685527512411,133.81100863403887,70.02077003721638,1.1660502325509388,0.2160954507458182,0.0329288201203787,0.4934644116895834,0.0567408099380122,1.0216289854808551,0.0033419155894669,0.0,0.0,0.5396229165417873,0.0084029875399566,0.2825976306381174,0.0161481363714407,0.2856591238208298,0.0434563241179365,0.9981675129238832
TIC 199612934,249.43276723878,55.7959468678786,0.6014818724653647,7238.850959780462,65.76141543549507,83.01314978377903,0.7532884478638413,0.0982952273666138,0.0009236118627176,0.3566123437242239,0.0198361341014352,0.9301524247164012,0.002919784926278,0.0,0.0,0.5916126626450872,0.000102499575887,0.2168945919269402,0.0013349915060629,0.1067474743311348,0.0023602041909717,0.9960486969449832
TIC 231262738,334.030152039863,-51.0134840655767,0.3024007960732613,5329.93246574744,137.85324391635905,47.11785069737997,2.911403107776202,1.4643865729282095,0.2456127958726357,0.7863429360778833,0.1730076200650332,0.803358540485041,0.0108264862936178,0.7699782183399294,0.0451787617879151,0.4218321668961345,0.0007281433186515,0.4857955254084533,0.0275693498119453,0.5065805673321647,0.10105102978134,0.99254507224959
TIC 322512913,43.2728867231185,-20.5274857554167,0.4584997067011188,6901.877583673905,130.4952776222114,66.44041973771718,0.4883934373329524,8.972104892268382,0.3717537271206712,0.3063226846881165,0.03165189774052,0.8700850544737595,0.0032502850245424,0.0,0.0,0.2235209360566864,0.0016180379384514,0.5810462579180146,0.004017442550991,4.400280233557436,0.2248805540158542,0.9977867829775195
TIC 358069227,38.5046479342913,-65.6095230321558,0.3986436587615586,5616.116133510294,23.195192278722544,46.41647743257862,0.1704334846387939,4.398433369023143,0.1385946557814446,0.2546149386213671,0.0018588402722536,0.8435770913545106,0.0020623262165315,0.0,0.0,0.2735108630980975,0.0023797273838463,0.5242012304174702,0.0026099083136609,1.87320036770708,0.0781927889029777,0.9990136844853722
TIC 393871721,261.173208115843,13.8994465358285,0.4577373716997551,6018.290251560371,70.91954111580729,75.17490902849603,0.2502595507614424,4.001126838177135,0.0684652330351995,0.0882314640462588,0.0054900349578434,0.9126429604939856,0.0017762390091797,0.0,0.0,0.2715845714139149,0.0009864428444865,0.5082857144033837,0.0017294160978846,2.540427872562821,0.0588593063453837,0.9958854021617092
TIC 627436,73.0473116155493,-25.1940848965732,0.5783733397955789,7670.582339252528,129.0783927116903,83.82983657479517,0.5124372077653383,0.2474654355267048,0.0022337115468334,0.5734460227630237,0.0267381727538346,0.9973658238463234,0.002290692573616,0.0,0.0,0.5340211731428485,0.0008044367125297,0.2991292094519424,0.0024640188617001,0.303868542162683,0.0049061845493315,0.9953254570916176
TIC 157420463,264.619897719791,36.1500931141928,0.4263479717158503,6980.790310032916,131.50103927829625,44.85723106683175,0.8991042233241828,5.720618451624615,0.590502596089181,0.4089176108337753,0.0562739821612474,0.9030042173511336,0.0153298420039839,0.0,0.0,0.2608718979125812,0.0053506197788693,0.5514096011587405,0.0100728406685081,3.3191785722759746,0.4594363008958084,0.9916486241865736
TIC 123036121,113.524163915356,-46.1759023900092,0.4904709038423356,6580.117120684445,73.25041750718982,64.85130314301492,0.4457517883936807,0.1102782809377072,0.0061156462547997,0.1681082854743936,0.019007580603163,0.9542776132613502,0.0018947744624844,0.0,0.0,0.5776312952430959,0.0036464520938881,0.2176150071235398,0.0043169860507649,0.1212872052039353,0.0069589432160879,0.9991104259242222
TIC 163965682,321.251488465598,33.6874825317314,0.7861253427908762,6982.223984300219,129.01215298494748,70.97946948090996,0.3604458975126934,0.2840294426209727,0.0147218985967075,0.1746337187096713,0.0090128435595462,0.9779953340227114,0.0014421880439202,0.0,0.0,0.5019527421146082,0.0038376293016931,0.28656371409571,0.0046880009988803,0.3037728706803433,0.0159609511615346,0.9996040753238462
